ID,Label,Entity Text
357742,SYN,太阳无汗
357743,SYN,太阳无汗恶风烦躁
357744,SYN,太阳未解
357745,SYN,太阳本病
357746,SYN,太阳本药
357747,SYN,太阳柴胡证
357748,SYN,太阳气血充足
357749,SYN,太阳水
357750,SYN,太阳汗后
357751,SYN,太阳王
357752,SYN,太阳病
357753,SYN,太阳病证合阳明
357754,SYN,太阳症
357755,SYN,太阳症之伤寒
357756,SYN,太阳症之伤风
357757,SYN,太阳痉
357758,SYN,太阳篇
357759,SYN,太阳经
357760,SYN,太阳经坏病结胸痞证提纲
357761,SYN,太阳经感风
357762,SYN,太阳经病
357763,SYN,太阳经罢
357764,SYN,太阳经证
357765,SYN,太阳经证未罢
357766,SYN,太阳蓄血
357767,SYN,太阳行经
357768,SYN,太阳表实
357769,SYN,太阳表证
357770,SYN,太阳表证未解
357771,SYN,太阳表邪
357772,SYN,太阳证
357773,SYN,太阳证之中风
357774,SYN,太阳证之伤寒
357775,SYN,太阳证罢
357776,SYN,太阳邪变
357777,SYN,太阳里证
357778,SYN,太阳门
357779,SYN,太阳阳明
357780,SYN,太阳阳明之实也
357781,SYN,太阳阳明合病
357782,SYN,太阳阳明并病者
357783,SYN,太阳阳明病
357784,SYN,太阳阳明脾约
357785,SYN,太阳阳证
357786,SYN,太阳风寒双感者
357787,SYN,太阳麻黄证
357788,SYN,太阴
357789,SYN,太阴不收
357790,SYN,太阴中风
357791,SYN,太阴为开
357792,SYN,太阴之复
357793,SYN,太阴之症
357794,SYN,太阴之阴
357795,SYN,太阴受之
357796,SYN,太阴受病
357797,SYN,太阴司天
357798,SYN,太阴土
357799,SYN,太阴在泉
357800,SYN,太阴寒
357801,SYN,太阴未迁正
357802,SYN,太阴温病
357803,SYN,太阴湿
357804,SYN,太阴湿土
357805,SYN,太阴王
357806,SYN,太阴病
357807,SYN,太阴经
357808,SYN,太阴经提纲
357809,SYN,太阴经证
357810,SYN,太阴脏病
357811,SYN,太阴自利不渴
357812,SYN,太阴虚痞
357813,SYN,太阴表里之风湿
357814,SYN,太阴证
357815,SYN,太阴阳明
357816,SYN,太阴阴土
357817,SYN,太阴阴症
357818,SYN,夫与妇
357819,SYN,夫妇之道
357820,SYN,夫妻
357821,SYN,夫往从之
357822,SYN,失心
357823,SYN,失志
357824,SYN,失血之实证
357825,SYN,失血内崩证
357826,SYN,失血虚证
357827,SYN,失谷则死
357828,SYN,夹惊之候
357829,SYN,奄续
357830,SYN,奄续法
357831,SYN,奇偶
357832,SYN,奇恒事也
357833,SYN,奇证
357834,SYN,奔豚证
357835,SYN,女人月信断一日为男，二日为女，三日为 男，四日为女，以外无子每日午时、夜半后行事生子吉，余时生子凶
357836,SYN,女子七岁肾气盛齿更发长二七而天癸至任脉通大冲脉盛月事以时下
357837,SYN,女子十四而天癸至
357838,SYN,女胎
357839,SYN,如中风状
357840,SYN,如中风状者
357841,SYN,如伤寒
357842,SYN,如实热
357843,SYN,如微疟
357844,SYN,如温疟
357845,SYN,如疟
357846,SYN,如疟状
357847,SYN,如神
357848,SYN,如风状
357849,SYN,如风痹状
357850,SYN,如食伤相似
357851,SYN,妇人中风
357852,SYN,妇人产后
357853,SYN,妇人产后下亏
357854,SYN,妇人产后虚冷
357855,SYN,妇人以血为主
357856,SYN,妇人以血用事
357857,SYN,妇人冲任虚寒
357858,SYN,妇人和平
357859,SYN,妇人无病容
357860,SYN,妇人经闭本执着属于血虚气结
357861,SYN,妇人脏燥
357862,SYN,妇人血候不齐
357863,SYN,妇人血分水分证
357864,SYN,妇人血气风虚
357865,SYN,妇人血热气虚
357866,SYN,妇人血虚
357867,SYN,妇人血风证
357868,SYN,妇女干血痨证之属实者
357869,SYN,妊娠
357870,SYN,妊娠三月以前
357871,SYN,妊娠临月
357872,SYN,妊娠才满三月
357873,SYN,妊娠气不调和
357874,SYN,妊娠胎漏下血属血热脾虚不摄
357875,SYN,妊母自病
357876,SYN,始病热中，末传寒中
357877,SYN,始胎
357878,SYN,始膏
357879,SYN,委和
357880,SYN,姜苓半夏证
357881,SYN,子为母病
357882,SYN,子午之岁
357883,SYN,子午年
357884,SYN,子宫干涩
357885,SYN,子宫虚冷
357886,SYN,子母之分
357887,SYN,子活
357888,SYN,子活母死之候
357889,SYN,孕七八月
357890,SYN,孕妇脾胃不和
357891,SYN,孤阳绝阴
357892,SYN,安中益气
357893,SYN,安养胎法
357894,SYN,安心之圣方
357895,SYN,安心神养
357896,SYN,安神定志
357897,SYN,安谷则生
357898,SYN,宗筋之所聚
357899,SYN,定形
357900,SYN,定志下气
357901,SYN,宜忌
357902,SYN,宜温
357903,SYN,实
357904,SYN,实之证
357905,SYN,实也
357906,SYN,实则易治，虚则难疗
357907,SYN,实则气壅
357908,SYN,实则泻其子
357909,SYN,实则足热
357910,SYN,实则闷乱喘促或饮水
357911,SYN,实喘
357912,SYN,实气
357913,SYN,实热
357914,SYN,实热之症
357915,SYN,实热之证
357916,SYN,实热者
357917,SYN,实症
357918,SYN,实痛
357919,SYN,实矣
357920,SYN,实者
357921,SYN,实而能吐者
357922,SYN,实胀
357923,SYN,实虚寒热
357924,SYN,实见羸状
357925,SYN,实证
357926,SYN,实证未剧
357927,SYN,实阴证
357928,SYN,审平
357929,SYN,审平之纪
357930,SYN,客热
357931,SYN,室女荣卫不调
357932,SYN,害蜚
357933,SYN,寅
357934,SYN,寅申之岁
357935,SYN,寒
357936,SYN,寒不为邪
357937,SYN,寒中
357938,SYN,寒伤卫
357939,SYN,寒似热而实寒
357940,SYN,寒冷湿热虚实
357941,SYN,寒包热
357942,SYN,寒厥
357943,SYN,寒厥属表者
357944,SYN,寒厥属里者
357945,SYN,寒多不饮水者
357946,SYN,寒多热少
357947,SYN,寒性喘嗽
357948,SYN,寒水
357949,SYN,寒泄
357950,SYN,寒湿之证
357951,SYN,寒湿证
357952,SYN,寒热
357953,SYN,寒热不调
357954,SYN,寒热之无常
357955,SYN,寒热之有常
357956,SYN,寒热二证
357957,SYN,寒热互见
357958,SYN,寒热交错
357959,SYN,寒热合病
357960,SYN,寒热夹杂之哮
357961,SYN,寒热奔豚
357962,SYN,寒热得中
357963,SYN,寒热温证
357964,SYN,寒热痞
357965,SYN,寒热相半
357966,SYN,寒热真假
357967,SYN,寒热积聚
357968,SYN,寒热等证
357969,SYN,寒热者
357970,SYN,寒热虚实
357971,SYN,寒热证候
357972,SYN,寒热调和
357973,SYN,寒热风虚
357974,SYN,寒疫仍然在太阳
357975,SYN,寒疫初经入太阳
357976,SYN,寒疫厥阴
357977,SYN,寒疫在太阳经
357978,SYN,寒疫少阳经证
357979,SYN,寒疫阳明经证
357980,SYN,寒疫阳明腑证
357981,SYN,寒症
357982,SYN,寒症结胸
357983,SYN,寒痛
357984,SYN,寒癖
357985,SYN,寒胀
357986,SYN,寒虚胎动
357987,SYN,寒证
357988,SYN,寒证气闭
357989,SYN,寒门
357990,SYN,寒霍乱证
357991,SYN,寒黄
357992,SYN,察表者
357993,SYN,寸口者。脉之大要会也
357994,SYN,对证
357995,SYN,寿夭
357996,SYN,封藏
357997,SYN,将中府之候
357998,SYN,将中腑之候
357999,SYN,将中藏之候
358000,SYN,将中风之候
358001,SYN,将产之候
358002,SYN,将绝之候
358003,SYN,将脱之证
358004,SYN,小产者
358005,SYN,小儿中风痰盛
358006,SYN,小儿初生
358007,SYN,小儿在胎
358008,SYN,小儿外发假寒
358009,SYN,小儿寒入营分
358010,SYN,小儿寒邪初入
358011,SYN,小儿得吐泻寒证
358012,SYN,小儿感寒在表
358013,SYN,小儿素有痰饮
358014,SYN,小儿肠有湿热
358015,SYN,小儿脏腑积热
358016,SYN,小儿脾胃虚寒
358017,SYN,小儿难治之证
358018,SYN,小半夏加茯苓证
358019,SYN,小建中证
358020,SYN,小承气汤证
358021,SYN,小承气证
358022,SYN,小柴胡去人参加芍药栝蒌根证
358023,SYN,小柴胡汤正证
358024,SYN,小柴胡汤证
358025,SYN,小柴胡证
358026,SYN,小结胸
358027,SYN,小结胸证
358028,SYN,小结胸阳证
358029,SYN,小肠为井（金）
358030,SYN,小肠实
358031,SYN,小肠实也
358032,SYN,小肠实热
358033,SYN,小肠寒
358034,SYN,小肠虚寒
358035,SYN,小逆
358036,SYN,小邪中里证
358037,SYN,小青龙汤证
358038,SYN,小青龙证
358039,SYN,少商
358040,SYN,少宫
358041,SYN,少宫土运
358042,SYN,少征
358043,SYN,少愈之际
358044,SYN,少气之厥
358045,SYN,少羽
358046,SYN,少羽水运
358047,SYN,少角
358048,SYN,少角木
358049,SYN,少阳
358050,SYN,少阳三焦火
358051,SYN,少阳不生
358052,SYN,少阳与阳明仍在
358053,SYN,少阳为枢
358054,SYN,少阳为病
358055,SYN,少阳主气
358056,SYN,少阳主肾所生病
358057,SYN,少阳主证
358058,SYN,少阳之为病
358059,SYN,少阳之分
358060,SYN,少阳之复
358061,SYN,少阳之春温
358062,SYN,少阳之木
358063,SYN,少阳之枢
358064,SYN,少阳之枢机不利
358065,SYN,少阳之正气
358066,SYN,少阳之气
358067,SYN,少阳之热
358068,SYN,少阳之病
358069,SYN,少阳之症
358070,SYN,少阳之里证
358071,SYN,少阳之阳
358072,SYN,少阳升天
358073,SYN,少阳受之
358074,SYN,少阳司令
358075,SYN,少阳司天
358076,SYN,少阳在泉
358077,SYN,少阳坏病
358078,SYN,少阳坏病痞证
358079,SYN,少阳坏病结胸证
358080,SYN,少阳如疟之病
358081,SYN,少阳寒热往来
358082,SYN,少阳属肾
358083,SYN,少阳当令之时
358084,SYN,少阳往来寒热
358085,SYN,少阳未罢
358086,SYN,少阳未退位
358087,SYN,少阳本病
358088,SYN,少阳本证
358089,SYN,少阳枢机之地
358090,SYN,少阳正证
358091,SYN,少阳潮热
358092,SYN,少阳火动
358093,SYN,少阳王
358094,SYN,少阳生发之气
358095,SYN,少阳用事物向荣
358096,SYN,少阳病
358097,SYN,少阳病将传太阴之脏者
358098,SYN,少阳病尚连太阳之经者
358099,SYN,少阳病未罢
358100,SYN,少阳病篇
358101,SYN,少阳盛
358102,SYN,少阳相火
358103,SYN,少阳终者
358104,SYN,少阳经
358105,SYN,少阳经主证
358106,SYN,少阳经半表半里之证
358107,SYN,少阳经坏病提纲
358108,SYN,少阳经提纲
358109,SYN,少阳经病
358110,SYN,少阳经者
358111,SYN,少阳经虚
358112,SYN,少阳经证
358113,SYN,少阳耳聋
358114,SYN,少阳胆经火症
358115,SYN,少阳表邪
358116,SYN,少阳证
358117,SYN,少阳证罢
358118,SYN,少阳诸证
358119,SYN,少阳邪
358120,SYN,少阳邪变
358121,SYN,少阳部分
358122,SYN,少阳阳明
358123,SYN,少阳阳明兼病
358124,SYN,少阳风热
358125,SYN,少阴
358126,SYN,少阴不藏
358127,SYN,少阴中
358128,SYN,少阴中得其急下三证
358129,SYN,少阴为枢
358130,SYN,少阴主内
358131,SYN,少阴之厥
358132,SYN,少阴之复
358133,SYN,少阴之寒
358134,SYN,少阴之火
358135,SYN,少阴之症
358136,SYN,少阴之阴
358137,SYN,少阴传入阳明腑证
358138,SYN,少阴伤寒
358139,SYN,少阴但欲寐
358140,SYN,少阴受之
358141,SYN,少阴司天
358142,SYN,少阴同候
358143,SYN,少阴君火
358144,SYN,少阴在泉
358145,SYN,少阴无愈外经受邪者
358146,SYN,少阴标阴之寒证
358147,SYN,少阴火
358148,SYN,少阴王
358149,SYN,少阴病
358150,SYN,少阴经
358151,SYN,少阴肾寒
358152,SYN,少阴脏病
358153,SYN,少阴证
358154,SYN,少阴负趺阳者为顺
358155,SYN,少阴阳绝之症
358156,SYN,少阴黄连阿胶汤证
358157,SYN,尚有阳症
358158,SYN,尸
358159,SYN,尸注候
358160,SYN,尸注疳蒸
358161,SYN,居经
358162,SYN,属厥阴
358163,SYN,属太阳
358164,SYN,属太阴
358165,SYN,属太阴也
358166,SYN,属寒
358167,SYN,属少阳
358168,SYN,属少阴
358169,SYN,属热
358170,SYN,属热属寒
358171,SYN,属胆经
358172,SYN,属虚属寒
358173,SYN,属逆
358174,SYN,属阳
358175,SYN,属阳明
358176,SYN,属阴
358177,SYN,属险
358178,SYN,属顺
358179,SYN,岁会
358180,SYN,岁太阳在泉
358181,SYN,岁太阴在泉
358182,SYN,岁少阳在泉
358183,SYN,岁阳明在泉
358184,SYN,崩有阴阳以五色分五脏属虚冷所致
358185,SYN,崩漏有阴证阳证之分
358186,SYN,崩漏证
358187,SYN,崩而腹痛
358188,SYN,州都之官
358189,SYN,左肾不足
358190,SYN,左间厥
358191,SYN,左顾者良
358192,SYN,巨阳
358193,SYN,巨阳受之
358194,SYN,巨阴
358195,SYN,己卯
358196,SYN,己酉岁
358197,SYN,已成将溃时
358198,SYN,已溃气血虚弱食少
358199,SYN,已病四五日而出
358200,SYN,巳亥之岁
358201,SYN,帝王
358202,SYN,带下属湿热郁下焦带脉
358203,SYN,带下属风冷伤于胞络
358204,SYN,常候
358205,SYN,干生于湿
358206,SYN,平
358207,SYN,平为期
358208,SYN,平人
358209,SYN,平和
358210,SYN,平和无病之人
358211,SYN,平土之岁
358212,SYN,平安无病
358213,SYN,平旦属少阳
358214,SYN,平气备化
358215,SYN,平水
358216,SYN,平胃证
358217,SYN,平脉
358218,SYN,平补
358219,SYN,并
358220,SYN,并发性
358221,SYN,并病
358222,SYN,庚子时
358223,SYN,建中
358224,SYN,开
358225,SYN,异中之同
358226,SYN,弄痛
358227,SYN,弄胎
358228,SYN,弱证
358229,SYN,弱阴病
358230,SYN,强弱
358231,SYN,当归四逆证
358232,SYN,当归补血证
358233,SYN,形
358234,SYN,形不病而气病
358235,SYN,形不病而脉病
358236,SYN,形与神俱
358237,SYN,形壮证重者
358238,SYN,形如风状
358239,SYN,形气俱病
358240,SYN,形气治也
358241,SYN,形气病也
358242,SYN,形气相失
358243,SYN,形气相得
358244,SYN,形气相得者
358245,SYN,形气虚而病气实
358246,SYN,形病
358247,SYN,形病俱实
358248,SYN,形病俱实之症
358249,SYN,形病俱虚
358250,SYN,形病而气不病
358251,SYN,形病脉俱实
358252,SYN,形瘦脉长，多气者死
358253,SYN,形神不足
358254,SYN,形苦志乐
358255,SYN,形苦志苦
358256,SYN,形证
358257,SYN,待时自已
358258,SYN,微
358259,SYN,微邪
358260,SYN,心上寒
358261,SYN,心与小肠表里
358262,SYN,心中宁静
358263,SYN,心中风候
358264,SYN,心主之阴
358265,SYN,心之一气相属
358266,SYN,心之病证
358267,SYN,心劳
358268,SYN,心包络证
358269,SYN,心君旺
358270,SYN,心始能寂然不动
358271,SYN,心实
358272,SYN,心实热
358273,SYN,心家虚实
358274,SYN,心小
358275,SYN,心小肠俱虚
358276,SYN,心已坏为水
358277,SYN,心平
358278,SYN,心志恍惚不宁
358279,SYN,心旺
358280,SYN,心有风热
358281,SYN,心气不定
358282,SYN,心气痿
358283,SYN,心气虚
358284,SYN,心气虚悸
358285,SYN,心火下行
358286,SYN,心热
358287,SYN,心热实
358288,SYN,心盛则热
358289,SYN,心神不足
358290,SYN,心经之症
358291,SYN,心经内外疳
358292,SYN,心经实热
358293,SYN,心经有热
358294,SYN,心经有热有虚
358295,SYN,心经水火不相济
358296,SYN,心经积热
358297,SYN,心经虚热
358298,SYN,心经血虚火旺
358299,SYN,心绝
358300,SYN,心肝二经血虚而有热
358301,SYN,心肝痰热
358302,SYN,心肝郁热
358303,SYN,心肝风热
358304,SYN,心肺冷热不和
358305,SYN,心肺实热
358306,SYN,心肺证候
358307,SYN,心肾不交
358308,SYN,心肾两补
358309,SYN,心肾之不交
358310,SYN,心肾之阴阳
358311,SYN,心肾交
358312,SYN,心肾交济
358313,SYN,心肾虚热
358314,SYN,心脾两伤
358315,SYN,心脾便不调
358316,SYN,心脾同治
358317,SYN,心脾实热
358318,SYN,心脾有热
358319,SYN,心脾治热症
358320,SYN,心脾翕热
358321,SYN,心脾虚寒
358322,SYN,心脾虚热
358323,SYN,心脾血少
358324,SYN,心虚
358325,SYN,心虚不固
358326,SYN,心虚实第二
358327,SYN,心虚寒
358328,SYN,心虚悸
358329,SYN,心虚挟寒
358330,SYN,心虚热
358331,SYN,心虚热壅
358332,SYN,心血虚
358333,SYN,心静气和
358334,SYN,心风之证
358335,SYN,心风虚实候
358336,SYN,必自愈
358337,SYN,志
358338,SYN,志劳
358339,SYN,志圆
358340,SYN,志无怒
358341,SYN,忧劳
358342,SYN,怀子而烦闷也
358343,SYN,怀子而痫仆也
358344,SYN,思劳
358345,SYN,急下两证
358346,SYN,急下之证
358347,SYN,急则治其标
358348,SYN,急惊之候
358349,SYN,急惊属之风
358350,SYN,急惊属木火土实
358351,SYN,急惊状
358352,SYN,急惊者阳症也
358353,SYN,急慢惊
358354,SYN,急者
358355,SYN,急风候
358356,SYN,怯则气浮
358357,SYN,怯弱之证
358358,SYN,怯证
358359,SYN,总证
358360,SYN,恍惚虚损
358361,SYN,恶候
358362,SYN,恶寒证
358363,SYN,恶寒非寒
358364,SYN,恶证
358365,SYN,悬痈已溃
358366,SYN,悸证
358367,SYN,情志
358368,SYN,惊泄
358369,SYN,惊热内实
358370,SYN,惊证
358371,SYN,惊豚
358372,SYN,惊风
358373,SYN,惊风八候
358374,SYN,惊风痰热
358375,SYN,惊风痰热四证
358376,SYN,惕之证
358377,SYN,意
358378,SYN,感受热重湿轻之证
358379,SYN,慢惊之证
358380,SYN,慢惊尚有阳症
358381,SYN,慢惊属之虚
358382,SYN,慢脾困睡不食多汗
358383,SYN,慢脾风久困
358384,SYN,戊寅
358385,SYN,戊戌时
358386,SYN,戊申岁
358387,SYN,戊癸之岁
358388,SYN,或可治
358389,SYN,战汗四证
358390,SYN,戴阳
358391,SYN,戴阳之症
358392,SYN,戴阳证
358393,SYN,房室虚损
358394,SYN,所爱在外
358395,SYN,所生病
358396,SYN,手、足少阳经症
358397,SYN,手厥阴 暑温
358398,SYN,手太阳
358399,SYN,手太阳厥
358400,SYN,手太阴
358401,SYN,手太阴证
358402,SYN,手少阴与巨阳经俱实也
358403,SYN,手少阴证
358404,SYN,手足太阳证
358405,SYN,手足太阴阳明
358406,SYN,手足少阴药
358407,SYN,手足阳明
358408,SYN,手足阳明之会
358409,SYN,手足阳明之病
358410,SYN,手足阳明药
358411,SYN,手阳明
358412,SYN,手阳明病
358413,SYN,执法
358414,SYN,承气汤证
358415,SYN,承气证
358416,SYN,抑扶证
358417,SYN,抵当丸证
358418,SYN,抵当汤证
358419,SYN,抵挡汤证
358420,SYN,挟虚证
358421,SYN,损
358422,SYN,损读书
358423,SYN,损败之证
358424,SYN,排风汤证
358425,SYN,推入荣中
358426,SYN,揆度事也
358427,SYN,摇转而出
358428,SYN,支饮
358429,SYN,支饮气闭者
358430,SYN,支饮证
358431,SYN,收敛
358432,SYN,收身
358433,SYN,攻风湿证
358434,SYN,效
358435,SYN,救逆
358436,SYN,散太阳之邪
358437,SYN,散阴疮之结聚排脓者
358438,SYN,散风苦参风湿盛
358439,SYN,敦阜
358440,SYN,敦阜之纪
358441,SYN,文蛤白散证
358442,SYN,新久
358443,SYN,新产妇人有三病
358444,SYN,新旧
358445,SYN,新病形实者
358446,SYN,旋复代赭石证
358447,SYN,无 所苦
358448,SYN,无上焦证
358449,SYN,无下证
358450,SYN,无中焦证
358451,SYN,无他证者
358452,SYN,无余患
358453,SYN,无外证
358454,SYN,无太阳柴胡证
358455,SYN,无太阳证
358456,SYN,无实无虚
358457,SYN,无实症
358458,SYN,无寒热
358459,SYN,无少阴证
358460,SYN,无少阴证者
358461,SYN,无少阴里证
358462,SYN,无形之虚证
358463,SYN,无形证
358464,SYN,无水之症
358465,SYN,无热候者
358466,SYN,无热证者
358467,SYN,无病
358468,SYN,无病之月信
358469,SYN,无经络百脉，一宗悉致病
358470,SYN,无肺证
358471,SYN,无血证
358472,SYN,无表无里
358473,SYN,无表有里
358474,SYN,无表症者
358475,SYN,无表证
358476,SYN,无表证者
358477,SYN,无表里之症
358478,SYN,无表里证
358479,SYN,无表里证热盛
358480,SYN,无证者
358481,SYN,无里
358482,SYN,无里证
358483,SYN,无里证者
358484,SYN,无阳证
358485,SYN,无阴阳表里证
358486,SYN,无风症
358487,SYN,无魂
358488,SYN,既济
358489,SYN,既济之形
358490,SYN,日月未足者
358491,SYN,旦起晚
358492,SYN,早
358493,SYN,时主夏
358494,SYN,时出污水臭秽者逆
358495,SYN,时化之常
358496,SYN,时复
358497,SYN,时毒瘀血壅盛证
358498,SYN,时气传染
358499,SYN,易治
358500,SYN,春三月
358501,SYN,春之暖
358502,SYN,春令
358503,SYN,春分
358504,SYN,春夏发太阳
358505,SYN,春时
358506,SYN,春月伤风自汗出
358507,SYN,春气
358508,SYN,春温之症
358509,SYN,春温伤风
358510,SYN,春生
358511,SYN,春生夏长
358512,SYN,春甲乙青
358513,SYN,春脉弦而色青
358514,SYN,是动则病
358515,SYN,是阴证
358516,SYN,昼轻夜重
358517,SYN,晕痛之实证
358518,SYN,晕痛之虚证
358519,SYN,晚期
358520,SYN,晨重夜轻
358521,SYN,普济消毒饮去升麻柴胡芩连证
358522,SYN,智
358523,SYN,暍证
358524,SYN,暑中三阴
358525,SYN,暑伤肺经气分之轻证
358526,SYN,暑气之内热
358527,SYN,暑清气治
358528,SYN,暑症
358529,SYN,暑证
358530,SYN,暑门
358531,SYN,暗经
358532,SYN,暴发者
358533,SYN,暴患痰厥
358534,SYN,暴患痰厥气虚
358535,SYN,暴病有余
358536,SYN,暴病身热脉洪大
358537,SYN,曾伤九月胎
358538,SYN,月事不调
358539,SYN,月水或在月前，或在月后
358540,SYN,月经方绝
358541,SYN,月调
358542,SYN,有似于狂
358543,SYN,有余
358544,SYN,有余不足
358545,SYN,有余之症
358546,SYN,有余之证
358547,SYN,有余症
358548,SYN,有声无痰谓之干咳
358549,SYN,有寒无热
358550,SYN,有形之实证
358551,SYN,有形实症
358552,SYN,有攻有补
358553,SYN,有汗表虚之证
358554,SYN,有疫之证
358555,SYN,有瘀血
358556,SYN,有表无里
358557,SYN,有表里证
358558,SYN,有里证
358559,SYN,服石菖蒲一十三年，身生长毛，冬袒不冷，日诵万语，牢记常全
358560,SYN,朝作寒而暮作热
358561,SYN,朝作热而暮作寒
358562,SYN,木位之主
358563,SYN,木克土
358564,SYN,木克土症
358565,SYN,木旺犯土
358566,SYN,木气强盛而兼脾虚之证候
358567,SYN,木气相乘之候
358568,SYN,木火土实
358569,SYN,木运临卯
358570,SYN,木邪犯土证
358571,SYN,木郁之症
358572,SYN,未发 觉已是其候见
358573,SYN,未欲解
358574,SYN,未济
358575,SYN,未满三日
358576,SYN,未病而预见其候
358577,SYN,未解
358578,SYN,末
358579,SYN,末冬之治变
358580,SYN,本
358581,SYN,本分
358582,SYN,本热而标阴
358583,SYN,本经实热
358584,SYN,本经证
358585,SYN,本虚标实之证
358586,SYN,本证
358587,SYN,朱雀
358588,SYN,杂病气痛
358589,SYN,杂证
358590,SYN,条达
358591,SYN,杨梅疳疮结毒证
358592,SYN,极虚之证
358593,SYN,极重之证
358594,SYN,枢
358595,SYN,枢机
358596,SYN,枢杼
358597,SYN,某日当得某经
358598,SYN,某症为本
358599,SYN,某症为标
358600,SYN,某经养某月胎
358601,SYN,柔
358602,SYN,柔痉
358603,SYN,柔痉状
358604,SYN,柴胡加龙骨牡蛎证
358605,SYN,柴胡桂枝证
358606,SYN,柴胡汤病证
358607,SYN,柴胡汤证
358608,SYN,柴胡证
358609,SYN,柴胡证俱
358610,SYN,柴胡证罢
358611,SYN,栀子大黄证
358612,SYN,栀子汤证
358613,SYN,栀子香豉证
358614,SYN,标
358615,SYN,标本
358616,SYN,标本俱病
358617,SYN,标本虚实
358618,SYN,栝蒌桂枝证
358619,SYN,格
358620,SYN,格阳
358621,SYN,桂枝二越婢一汤证
358622,SYN,桂枝二越婢一证
358623,SYN,桂枝二麻黄一证
358624,SYN,桂枝加桂证
358625,SYN,桂枝加浓朴杏子汤证
358626,SYN,桂枝加附子证
358627,SYN,桂枝加黄 汤证
358628,SYN,桂枝去芍药加蜀漆龙骨牡蛎证
358629,SYN,桂枝汤证
358630,SYN,桂枝茯苓甘草大枣证
358631,SYN,桂枝证
358632,SYN,桂枝麻黄各半证
358633,SYN,桂枝龙骨牡蛎证
358634,SYN,桃花汤证
358635,SYN,桃花证
358636,SYN,梅核气证
358637,SYN,梅核证
358638,SYN,横
358639,SYN,次
358640,SYN,欲作奔豚
358641,SYN,欲发不瘥
358642,SYN,欲愈
358643,SYN,欲生风候
358644,SYN,欲解
358645,SYN,正产
358646,SYN,正产之候
358647,SYN,正产之后
358648,SYN,正产证候
358649,SYN,正候
358650,SYN,正商
358651,SYN,正宫
358652,SYN,正治
358653,SYN,正角
358654,SYN,正阳
358655,SYN,正阳三阴
358656,SYN,正阳明
358657,SYN,正阳阳明
358658,SYN,此为愈也
358659,SYN,此为末解也
358660,SYN,此二证
358661,SYN,此五色见而死
358662,SYN,此五色见而生
358663,SYN,此候
358664,SYN,此其候也
358665,SYN,此是其证也
358666,SYN,此湿痹证
358667,SYN,此症
358668,SYN,此症虽坏而犹有生气
358669,SYN,此经与彼经齐病
358670,SYN,此肺痈证
358671,SYN,此脏之实也
358672,SYN,此血虚脉也
358673,SYN,此证
358674,SYN,此证为虚而脉为寒也
358675,SYN,此证候
358676,SYN,死
358677,SYN,死不治
358678,SYN,死候
358679,SYN,死期
358680,SYN,死血证
358681,SYN,死证
358682,SYN,死阴
358683,SYN,残贼证
358684,SYN,母和而安
358685,SYN,母有脾胃不足之症
358686,SYN,母病而子亦病
358687,SYN,毒轻
358688,SYN,毒陷
358689,SYN,比邱坐禅
358690,SYN,毫无表证
358691,SYN,民乃康
358692,SYN,民乃康平
358693,SYN,民气和
358694,SYN,民气和平
358695,SYN,气
358696,SYN,气不匀
358697,SYN,气不和
358698,SYN,气为卫
358699,SYN,气主嘘之
358700,SYN,气主煦之
358701,SYN,气主阴
358702,SYN,气之平也
358703,SYN,气之母
358704,SYN,气之畅
358705,SYN,气之虚实
358706,SYN,气也
358707,SYN,气分
358708,SYN,气分实证
358709,SYN,气分燥热
358710,SYN,气分病
358711,SYN,气分症候
358712,SYN,气厥
358713,SYN,气合血类从病
358714,SYN,气和
358715,SYN,气塞不通欲死者
358716,SYN,气复
358717,SYN,气实
358718,SYN,气实形实
358719,SYN,气实有余之证
358720,SYN,气实气结者
358721,SYN,气实火盛
358722,SYN,气少
358723,SYN,气得泄
358724,SYN,气极
358725,SYN,气治
358726,SYN,气理
358727,SYN,气疾
358728,SYN,气病
358729,SYN,气痞
358730,SYN,气盛有余
358731,SYN,气秘
358732,SYN,气立如故
358733,SYN,气肿
358734,SYN,气脱血死
358735,SYN,气膈
358736,SYN,气虚
358737,SYN,气虚发喘
358738,SYN,气虚发热
358739,SYN,气虚形虚
358740,SYN,气虚怯弱
358741,SYN,气虚气弱者
358742,SYN,气虚滑脱不禁
358743,SYN,气虚眩晕
358744,SYN,气虚而外寒者
358745,SYN,气虚身热
358746,SYN,气虚阳脱
358747,SYN,气血
358748,SYN,气血两归
358749,SYN,气血两燔者
358750,SYN,气血两虚
358751,SYN,气血二分
358752,SYN,气血俱虚
358753,SYN,气血双补
358754,SYN,气血和平
358755,SYN,气血虚实
358756,SYN,气血虚而有热
358757,SYN,气血贵乎周流通畅
358758,SYN,气衰
358759,SYN,气衰弱
358760,SYN,气证
358761,SYN,气调而得
358762,SYN,气迫
358763,SYN,气逆实病
358764,SYN,气逆痰滞
358765,SYN,气郁中满
358766,SYN,气郁者
358767,SYN,气闭气逆之证
358768,SYN,气黄
358769,SYN,水亏火旺
358770,SYN,水位之主
358771,SYN,水天一气
358772,SYN,水气之候
358773,SYN,水火既济
358774,SYN,水火有既济之妙
358775,SYN,水火未济
358776,SYN,水结胸
358777,SYN,水臌之假症
